Longitude,Latitude,Name,system:index,altitudeMo,begin,descriptio,end,extrude,icon,layer,path,tessellate,timestamp,visibility
-106.61505946050742,40.96781702359292,Colo_Dam_105,00000000000000000007,,,,,0,,Colo_Dam_105 — FireDamsFairfax/ColoradoDams/Colo_Dam_105.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_105.kmz|layername=Colo_Dam_105.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.615023787699,40.967861614603464,Colo_Dam_105,00000000000000000007,,,,,0,,Colo_Dam_105 — FireDamsFairfax/ColoradoDams/Colo_Dam_105.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_105.kmz|layername=Colo_Dam_105.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61500149219374,40.967879451007676,Colo_Dam_105,00000000000000000007,,,,,0,,Colo_Dam_105 — FireDamsFairfax/ColoradoDams/Colo_Dam_105.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_105.kmz|layername=Colo_Dam_105.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61493460567793,40.96789728741189,Colo_Dam_105,00000000000000000007,,,,,0,,Colo_Dam_105 — FireDamsFairfax/ColoradoDams/Colo_Dam_105.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_105.kmz|layername=Colo_Dam_105.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.6148810964653,40.967906205613986,Colo_Dam_105,00000000000000000007,,,,,0,,Colo_Dam_105 — FireDamsFairfax/ColoradoDams/Colo_Dam_105.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_105.kmz|layername=Colo_Dam_105.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61483650545475,40.967888369209774,Colo_Dam_105,00000000000000000007,,,,,0,,Colo_Dam_105 — FireDamsFairfax/ColoradoDams/Colo_Dam_105.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_105.kmz|layername=Colo_Dam_105.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61479637354527,40.96786607370451,Colo_Dam_105,00000000000000000007,,,,,0,,Colo_Dam_105 — FireDamsFairfax/ColoradoDams/Colo_Dam_105.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_105.kmz|layername=Colo_Dam_105.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59596113069551,40.9397737370678,Colo_Dam_292,000000000000000000d6,,,,,0,,Colo_Dam_292 — FireDamsFairfax/ColoradoDams/Colo_Dam_292.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_292.kmz|layername=Colo_Dam_292.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59590316238183,40.93977819616886,Colo_Dam_292,000000000000000000d6,,,,,0,,Colo_Dam_292 — FireDamsFairfax/ColoradoDams/Colo_Dam_292.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_292.kmz|layername=Colo_Dam_292.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59586748957341,40.9397737370678,Colo_Dam_292,000000000000000000d6,,,,,0,,Colo_Dam_292 — FireDamsFairfax/ColoradoDams/Colo_Dam_292.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_292.kmz|layername=Colo_Dam_292.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59582289856287,40.93976035976464,Colo_Dam_292,000000000000000000d6,,,,,0,,Colo_Dam_292 — FireDamsFairfax/ColoradoDams/Colo_Dam_292.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_292.kmz|layername=Colo_Dam_292.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59574709384496,40.93975590066358,Colo_Dam_292,000000000000000000d6,,,,,0,,Colo_Dam_292 — FireDamsFairfax/ColoradoDams/Colo_Dam_292.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_292.kmz|layername=Colo_Dam_292.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59565345272283,40.93976035976464,Colo_Dam_292,000000000000000000d6,,,,,0,,Colo_Dam_292 — FireDamsFairfax/ColoradoDams/Colo_Dam_292.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_292.kmz|layername=Colo_Dam_292.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.5956088617123,40.93976927796675,Colo_Dam_292,000000000000000000d6,,,,,0,,Colo_Dam_292 — FireDamsFairfax/ColoradoDams/Colo_Dam_292.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_292.kmz|layername=Colo_Dam_292.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61068954147505,40.99462513912624,Colo_Dam_40,00000000000000000101,,,,,0,,Colo_Dam_40 — FireDamsFairfax/ColoradoDams/Colo_Dam_40.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_40.kmz|layername=Colo_Dam_40.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.6107029187782,40.99467864833889,Colo_Dam_40,00000000000000000101,,,,,0,,Colo_Dam_40 — FireDamsFairfax/ColoradoDams/Colo_Dam_40.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_40.kmz|layername=Colo_Dam_40.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61065386866662,40.994700943844144,Colo_Dam_40,00000000000000000101,,,,,0,,Colo_Dam_40 — FireDamsFairfax/ColoradoDams/Colo_Dam_40.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_40.kmz|layername=Colo_Dam_40.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61063157316134,40.99471878024836,Colo_Dam_40,00000000000000000101,,,,,0,,Colo_Dam_40 — FireDamsFairfax/ColoradoDams/Colo_Dam_40.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_40.kmz|layername=Colo_Dam_40.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61063157316134,40.994749993955736,Colo_Dam_40,00000000000000000101,,,,,0,,Colo_Dam_40 — FireDamsFairfax/ColoradoDams/Colo_Dam_40.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_40.kmz|layername=Colo_Dam_40.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61060481855505,40.99477674856205,Colo_Dam_40,00000000000000000101,,,,,0,,Colo_Dam_40 — FireDamsFairfax/ColoradoDams/Colo_Dam_40.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_40.kmz|layername=Colo_Dam_40.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61055130934238,40.99480796226943,Colo_Dam_40,00000000000000000101,,,,,0,,Colo_Dam_40 — FireDamsFairfax/ColoradoDams/Colo_Dam_40.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_40.kmz|layername=Colo_Dam_40.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.62889605107625,40.973426572718154,Colo_Dam_45,00000000000000000106,,,,,0,,Colo_Dam_45 — FireDamsFairfax/ColoradoDams/Colo_Dam_45.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_45.kmz|layername=Colo_Dam_45.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.62885146006573,40.97347116372868,Colo_Dam_45,00000000000000000106,,,,,0,,Colo_Dam_45 — FireDamsFairfax/ColoradoDams/Colo_Dam_45.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_45.kmz|layername=Colo_Dam_45.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.6288068690552,40.973515754739225,Colo_Dam_45,00000000000000000106,,,,,0,,Colo_Dam_45 — FireDamsFairfax/ColoradoDams/Colo_Dam_45.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_45.kmz|layername=Colo_Dam_45.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.62873552343834,40.97360047765924,Colo_Dam_45,00000000000000000106,,,,,0,,Colo_Dam_45 — FireDamsFairfax/ColoradoDams/Colo_Dam_45.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_45.kmz|layername=Colo_Dam_45.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.62872214613517,40.97366290507399,Colo_Dam_45,00000000000000000106,,,,,0,,Colo_Dam_45 — FireDamsFairfax/ColoradoDams/Colo_Dam_45.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_45.kmz|layername=Colo_Dam_45.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.62874444164045,40.973698577882416,Colo_Dam_45,00000000000000000106,,,,,0,,Colo_Dam_45 — FireDamsFairfax/ColoradoDams/Colo_Dam_45.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_45.kmz|layername=Colo_Dam_45.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.62876227804466,40.973720873387684,Colo_Dam_45,00000000000000000106,,,,,0,,Colo_Dam_45 — FireDamsFairfax/ColoradoDams/Colo_Dam_45.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_45.kmz|layername=Colo_Dam_45.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61655325936032,40.97409989697723,Colo_Dam_91,00000000000000000139,,,,,0,,Colo_Dam_91 — FireDamsFairfax/ColoradoDams/Colo_Dam_91.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_91.kmz|layername=Colo_Dam_91.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61651758655191,40.97415340618987,Colo_Dam_91,00000000000000000139,,,,,0,,Colo_Dam_91 — FireDamsFairfax/ColoradoDams/Colo_Dam_91.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_91.kmz|layername=Colo_Dam_91.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61649529104663,40.97422921090777,Colo_Dam_91,00000000000000000139,,,,,0,,Colo_Dam_91 — FireDamsFairfax/ColoradoDams/Colo_Dam_91.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_91.kmz|layername=Colo_Dam_91.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61647745464242,40.97428717922147,Colo_Dam_91,00000000000000000139,,,,,0,,Colo_Dam_91 — FireDamsFairfax/ColoradoDams/Colo_Dam_91.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_91.kmz|layername=Colo_Dam_91.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61646853644032,40.974327311130956,Colo_Dam_91,00000000000000000139,,,,,0,,Colo_Dam_91 — FireDamsFairfax/ColoradoDams/Colo_Dam_91.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_91.kmz|layername=Colo_Dam_91.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61646853644032,40.9743897385457,Colo_Dam_91,00000000000000000139,,,,,0,,Colo_Dam_91 — FireDamsFairfax/ColoradoDams/Colo_Dam_91.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_91.kmz|layername=Colo_Dam_91.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61645515913715,40.974407574949915,Colo_Dam_91,00000000000000000139,,,,,0,,Colo_Dam_91 — FireDamsFairfax/ColoradoDams/Colo_Dam_91.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_91.kmz|layername=Colo_Dam_91.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.60970408014222,40.99393843756401,Colo_Dam_41,00000000000000000102,,,,,0,,Colo_Dam_41 — FireDamsFairfax/ColoradoDams/Colo_Dam_41.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_41.kmz|layername=Colo_Dam_41.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.6096594891317,40.99394735576612,Colo_Dam_41,00000000000000000102,,,,,0,,Colo_Dam_41 — FireDamsFairfax/ColoradoDams/Colo_Dam_41.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_41.kmz|layername=Colo_Dam_41.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.60964165272748,40.99396073306927,Colo_Dam_41,00000000000000000102,,,,,0,,Colo_Dam_41 — FireDamsFairfax/ColoradoDams/Colo_Dam_41.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_41.kmz|layername=Colo_Dam_41.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.60955692980747,40.993974110372434,Colo_Dam_41,00000000000000000102,,,,,0,,Colo_Dam_41 — FireDamsFairfax/ColoradoDams/Colo_Dam_41.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_41.kmz|layername=Colo_Dam_41.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.60948558419062,40.9939874876756,Colo_Dam_41,00000000000000000102,,,,,0,,Colo_Dam_41 — FireDamsFairfax/ColoradoDams/Colo_Dam_41.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_41.kmz|layername=Colo_Dam_41.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.60943207497797,40.994009783180864,Colo_Dam_41,00000000000000000102,,,,,0,,Colo_Dam_41 — FireDamsFairfax/ColoradoDams/Colo_Dam_41.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_41.kmz|layername=Colo_Dam_41.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.60939640216955,40.99401424228192,Colo_Dam_41,00000000000000000102,,,,,0,,Colo_Dam_41 — FireDamsFairfax/ColoradoDams/Colo_Dam_41.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_41.kmz|layername=Colo_Dam_41.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.62659961403375,40.973462245526584,Colo_Dam_70,00000000000000000122,,,,,0,,Colo_Dam_70 — FireDamsFairfax/ColoradoDams/Colo_Dam_70.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_70.kmz|layername=Colo_Dam_70.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.62653272751794,40.97348454103186,Colo_Dam_70,00000000000000000122,,,,,0,,Colo_Dam_70 — FireDamsFairfax/ColoradoDams/Colo_Dam_70.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_70.kmz|layername=Colo_Dam_70.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.62651043201267,40.97354250934555,Colo_Dam_70,00000000000000000122,,,,,0,,Colo_Dam_70 — FireDamsFairfax/ColoradoDams/Colo_Dam_70.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_70.kmz|layername=Colo_Dam_70.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.62650597291162,40.973573723052915,Colo_Dam_70,00000000000000000122,,,,,0,,Colo_Dam_70 — FireDamsFairfax/ColoradoDams/Colo_Dam_70.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_70.kmz|layername=Colo_Dam_70.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.62655056392217,40.97359601855819,Colo_Dam_70,00000000000000000122,,,,,0,,Colo_Dam_70 — FireDamsFairfax/ColoradoDams/Colo_Dam_70.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_70.kmz|layername=Colo_Dam_70.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.62657731852846,40.97362277316451,Colo_Dam_70,00000000000000000122,,,,,0,,Colo_Dam_70 — FireDamsFairfax/ColoradoDams/Colo_Dam_70.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_70.kmz|layername=Colo_Dam_70.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.6266129913369,40.973640609568726,Colo_Dam_70,00000000000000000122,,,,,0,,Colo_Dam_70 — FireDamsFairfax/ColoradoDams/Colo_Dam_70.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_70.kmz|layername=Colo_Dam_70.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61668257329089,40.94711341740178,Colo_Dam_190,00000000000000000065,,,,,0,,Colo_Dam_190 — FireDamsFairfax/ColoradoDams/Colo_Dam_190.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_190.kmz|layername=Colo_Dam_190.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61670040969508,40.94715354931126,Colo_Dam_190,00000000000000000065,,,,,0,,Colo_Dam_190 — FireDamsFairfax/ColoradoDams/Colo_Dam_190.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_190.kmz|layername=Colo_Dam_190.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61669149149299,40.94718922211969,Colo_Dam_190,00000000000000000065,,,,,0,,Colo_Dam_190 — FireDamsFairfax/ColoradoDams/Colo_Dam_190.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_190.kmz|layername=Colo_Dam_190.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61668703239192,40.94722489492811,Colo_Dam_190,00000000000000000065,,,,,0,,Colo_Dam_190 — FireDamsFairfax/ColoradoDams/Colo_Dam_190.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_190.kmz|layername=Colo_Dam_190.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61669149149299,40.947242731332324,Colo_Dam_190,00000000000000000065,,,,,0,,Colo_Dam_190 — FireDamsFairfax/ColoradoDams/Colo_Dam_190.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_190.kmz|layername=Colo_Dam_190.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61671824609931,40.94726502683759,Colo_Dam_190,00000000000000000065,,,,,0,,Colo_Dam_190 — FireDamsFairfax/ColoradoDams/Colo_Dam_190.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_190.kmz|layername=Colo_Dam_190.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61674945980668,40.947273945039704,Colo_Dam_190,00000000000000000065,,,,,0,,Colo_Dam_190 — FireDamsFairfax/ColoradoDams/Colo_Dam_190.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_190.kmz|layername=Colo_Dam_190.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61527795645904,40.97253475250747,Colo_Dam_122,0000000000000000001a,,,,,0,,Colo_Dam_122 — FireDamsFairfax/ColoradoDams/Colo_Dam_122.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_122.kmz|layername=Colo_Dam_122.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61517539713482,40.97249907969904,Colo_Dam_122,0000000000000000001a,,,,,0,,Colo_Dam_122 — FireDamsFairfax/ColoradoDams/Colo_Dam_122.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_122.kmz|layername=Colo_Dam_122.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61509067421481,40.972454488688506,Colo_Dam_122,0000000000000000001a,,,,,0,,Colo_Dam_122 — FireDamsFairfax/ColoradoDams/Colo_Dam_122.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_122.kmz|layername=Colo_Dam_122.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61503716500215,40.972405438576914,Colo_Dam_122,0000000000000000001a,,,,,0,,Colo_Dam_122 — FireDamsFairfax/ColoradoDams/Colo_Dam_122.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_122.kmz|layername=Colo_Dam_122.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61498811489056,40.97235638846533,Colo_Dam_122,0000000000000000001a,,,,,0,,Colo_Dam_122 — FireDamsFairfax/ColoradoDams/Colo_Dam_122.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_122.kmz|layername=Colo_Dam_122.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61492568747583,40.97225828824215,Colo_Dam_122,0000000000000000001a,,,,,0,,Colo_Dam_122 — FireDamsFairfax/ColoradoDams/Colo_Dam_122.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_122.kmz|layername=Colo_Dam_122.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61494352388003,40.972231533635835,Colo_Dam_122,0000000000000000001a,,,,,0,,Colo_Dam_122 — FireDamsFairfax/ColoradoDams/Colo_Dam_122.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_122.kmz|layername=Colo_Dam_122.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.64023554505518,40.907400663419786,Colo_Dam_12,00000000000000000017,,,,,0,,Colo_Dam_12 — FireDamsFairfax/ColoradoDams/Colo_Dam_12.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_12.kmz|layername=Colo_Dam_12.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.64020879044885,40.90739174521769,Colo_Dam_12,00000000000000000017,,,,,0,,Colo_Dam_12 — FireDamsFairfax/ColoradoDams/Colo_Dam_12.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_12.kmz|layername=Colo_Dam_12.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.64019987224675,40.90738282701557,Colo_Dam_12,00000000000000000017,,,,,0,,Colo_Dam_12 — FireDamsFairfax/ColoradoDams/Colo_Dam_12.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_12.kmz|layername=Colo_Dam_12.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.6401775767415,40.90736944971241,Colo_Dam_12,00000000000000000017,,,,,0,,Colo_Dam_12 — FireDamsFairfax/ColoradoDams/Colo_Dam_12.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_12.kmz|layername=Colo_Dam_12.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.64015082213517,40.90734715420714,Colo_Dam_12,00000000000000000017,,,,,0,,Colo_Dam_12 — FireDamsFairfax/ColoradoDams/Colo_Dam_12.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_12.kmz|layername=Colo_Dam_12.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.6401285266299,40.90732931780292,Colo_Dam_12,00000000000000000017,,,,,0,,Colo_Dam_12 — FireDamsFairfax/ColoradoDams/Colo_Dam_12.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_12.kmz|layername=Colo_Dam_12.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
